chainID,LP_addr,OCEAN_amt
1,0xea80928510d054dbcf04baa75317704e9628d26f,0.002419055132741128
1,0xcd2e9293bf8887bfb61c30740b728f3ad734c3f5,233.4901977106485
1,0xbd0fda31473461b21cb7d723e70b3b5c1c9cb251,2.751628846861673
1,0x89df4da80b46ab143c5aee3ab8fa4176a1822251,116.12151862410548
1,0xac1ef6882e050de9b97071e0cb4fa6f734a3b139,8.435549535388112
1,0x4ac8e3fd41c06499fc63427ec3ae9d86d46d9d71,7.793360626615987
1,0x1e2394b6b88f9329127d98347f6e696e4af33e13,0.12557717789839454
1,0xaadf67fb2121a1e1a09ab6674a09bcfd5f09a14e,1.122596663556437
1,0x663052ad99b85a8c35040c4fd1cc87620f4b61f1,3087.386748940848
1,0x387632b035de498c2d9a9b944063244a820c094c,0.1263176273298925
1,0x15a919e499d88a71e94d34ab76986799f69b4ff2,4.033881149379485
1,0xcf8a4b99640defaf99acae9d770dec9dff37927d,1768.002451465534
1,0x0e0bab764f38d63abf08680a50b33718c98b90e6,39.30056796255378
1,0xb1e24789311f14b6270b2b4ed11a768bf9b547ff,523.7138341085946
1,0x289338693d7f9352ec8cb3a536d949cad580117c,0.0014459071402538528
1,0xd1c9ff4da178024dbea13d3a23cb1988a2b96058,0.014298853170364013
1,0x66de7757e105b1c7602289e37eaf9c8c311f4366,1.3303249667046804
1,0x52ed9a39a7819712aac501f21e37e62956d77f7b,32.17545302702413
1,0x631a3d099cb3f1b82d7752db872d1b195b9cc1ad,0.03515462156977973
1,0x8e0d1207e312a1761319825882209f0c737f24fc,72.15563859689834
1,0x847b4092a678263ed08d0eeb98e9b0844d6df3fd,0.34269419987514294
1,0x44091f0b9619cf836e0f03a49f8c959e2993bd20,3.138415585714764
1,0x03d4682823c33995184a6a85a97f4ca1715c9d5c,1.3167376380672196
1,0x90f78aeafd07e6e9addc9590c9edecf408a880a0,0.9143568463343266
1,0x5a1870d746c45a8c66db40a6faf3dbfdd0378ebb,0.911508140146973
1,0x80d221b17bdc13c910d54ea85909269bae2ae08f,16.805036331529255
1,0xe3a95077191f4a877b1fdd53866eea3a49d249d1,1.918688887998067
1,0x5b520e99129194105c465230d3cb6c9e4b172147,60.73595665479439
1,0xd4ceeea4c2c193f6e482512025bbb64e4ecbc1ef,12.327725485751765
1,0xb62e762af637b49eb4870bce8fe21bfff189e495,0.002000535056607983
1,0xc3fa54ee9eb7e4e5c746088b86df940b9352bfd6,9.352032751939186
1,0xdd9743f6723fc1467d1ea48ba6bdb9a685b83c0b,10.991641335145715
1,0xce74a5886ea7a8a675d8fb5fc11a697a23fe1dc8,365.8688893166856
1,0x8978be1b2082d10ea95533d2897ddab53afb97e9,1993.277200372912
1,0x90eb6f23617dcdd76c8ba65de7293dc847ffc534,0.09382149476413432
137,0xea80928510d054dbcf04baa75317704e9628d26f,0.004838110265482256
137,0x4602f9ed469c6bbdabd7c3708ea01f9d1739941d,0.1372710240948532
137,0x1fac06467b7d9c3a9361f42ab7bd09e6a5719ec7,1218.8854327411573
137,0x859b6c59b5cc9a854bdb2dcc03a05cedaca571df,135.3962749629188
137,0x001b71fad769b3cd47fd4c9849c704fdfabf6096,0.012832015531765589
137,0xf062d1b3f658ad32f7896a76807b05ba7a9e7720,902.4574083157054
137,0x5fc94366ef5b670599a35b4c8656ff8c0f29c40d,0.34902927270468886
137,0x7996756d47cca280637279346854aef4405cb882,24.87296326216267
137,0x99ab0afb022aa3cc3c986cc66dee014a4918df0b,0.840792277888633
137,0xfefe74202c45c34045ac4a3270a2ce84629109b0,0.003395491000508502
137,0xdfe75198b548b8bf2295ccbae6fdf10a3d2798a7,0.26237484212591444
137,0x4ac8e3fd41c06499fc63427ec3ae9d86d46d9d71,6.6800233942422755
137,0x1758bc68a87abfede6a213666d15c028f2708b2b,2.2569332871994168
137,0x8686a47d83984f77162081149e30d104c750ae14,2.2501371432522217
137,0x1c7b100cc8a2966d35ac6cc0ccaf4d5cba463b94,356.8296471282616
137,0xbe96689bcd54811dfda821c972863267b6606607,0.5459865379770077
137,0x48a25d299e4e3185e67c1d37f36515a367cfd7d4,77.19812075931506
137,0x53cf2076e92b15fec134f74a1a942e8e6add5c46,25.985380941638073
137,0xc3831c1c63dc1db31d30ab90c1768697bfdf87f7,1.187971862937483
137,0xaadf67fb2121a1e1a09ab6674a09bcfd5f09a14e,7.106208696336797
137,0x8d0b972a80076cc82bfe23e1a57d33d1c3a6759c,0.1506323725970164
137,0x663052ad99b85a8c35040c4fd1cc87620f4b61f1,6.687757561462229
137,0x9b5ff12337065596487ae9d35745cc66bf76d23c,311.44551901990104
137,0x375bb5678079e8cd1ac192fbf375633913a136c7,8.13478404454398
137,0x454fc291c102c970ba266b20fb5b0f8c03af792a,17.705872569206644
137,0x6894ff417db1e8cd9756a456d977cdf8817bb4b0,0.029245697799996678
137,0xbf6dedc1bb233e7e8e8f085227eaa1d611103a68,0.0006059935373351809
137,0xfb7c11485f446f9bc0066a539fc391bfbd9a5759,0.0002889473023207779
137,0x9851dd8a55cd2b28318c872071523b3bfba08869,0.033774001187584696
137,0xe77dabe931b3b5af38cdf796a9ff9b89bf57c36b,1.4099468910046944
137,0xe0dc24a3d7478eb840dc63baa20fcb06cdb123be,1514.5918349457775
137,0xcbe01d855ebc3c06383c3752dce518625d695b4c,62.2610984697729
137,0xa05193a2710bcd9ee95603aed82aab905cfdd209,6.327728192351589
137,0x504ec475d27abca384a384b4bf7377ff2be601da,61.558083890260065
137,0x0be1b7f1a2eacde1cf5b48a4a1034c70dac06a70,1.6875810222836916
137,0x4f20e69e7ba5ab2fb2ae25a1d17c93fe5307faa9,19.277883825180226
137,0x15a919e499d88a71e94d34ab76986799f69b4ff2,19.208957854188025
137,0x94f6f9ab0771f190c6b43706c01eb81f90f566d4,81.24400961662948
137,0xf48c8f6b16754e3c15c055934a1b3b53c3176e9d,21.31011300616876
137,0xf4ae448454a3135aa7f735fe88b97e97f278abd5,23.35193681385565
137,0x8ada0bdc001a06150eff088b7ad718348a5e53c2,0.005728711407361202
137,0x28f39db34bd36ba5dc9009015f67a57f90748422,2.7733988405030754
137,0xc4c1a4cf7abdd8448fcb751f2cef65962e49d193,6.392944117850782
137,0x7c6f4ecf06100d0bd99a2844c2414e290858bced,0.264752293444034
137,0xcf8a4b99640defaf99acae9d770dec9dff37927d,2126.078897331971
137,0x6b2c4844605453f2494acbd66a511dc1d4eb6701,0.01999534860469745
137,0x291f34a777edbba13554f72e79d74862f5e824e2,8.742630890752256
137,0x9c3fe0de3557bb91daa1863a60444e3749672d9b,4.840992472687823
137,0x7a9fbb28648b7954e4a6dfedd58ffb007eef9b2b,7.696072227937426
137,0xda7f8df9c6bae04fbe2b3ef3d546b0a00d56538a,0.0075215326168655405
137,0xb1e24789311f14b6270b2b4ed11a768bf9b547ff,288.57701063126643
137,0x4d26f0e78c154f8fda7acf6646246fa135507017,0.27341611710549124
137,0x46f69ffdb3eab2b9d108d2d81dca7c2ca018c91c,5.123019067098445
137,0xfaaeb84475546c25fd711917ff8400cf8a9e65d2,609.7051324999125
137,0xb2c05cc06f3de252fd515f5f1cc5fa184d8cf728,56.25872182792548
137,0x73f71c902630b72bab8e42a1b92bb75e20be9185,0.00028049793631609204
137,0x289338693d7f9352ec8cb3a536d949cad580117c,0.0014459071402538528
137,0xd1c9ff4da178024dbea13d3a23cb1988a2b96058,0.023840598153715496
137,0x506d48b2e55073b412f56378b58cb4025411a597,0.15256800231929019
137,0x98744b988bb5cfd7f8fab9556b744fc009a70ac8,4.958830340166015
137,0x66de7757e105b1c7602289e37eaf9c8c311f4366,0.2550840792377246
137,0x5af06f87e079026ae72eb1222c87da3d0418d8fb,0.0005744363145232501
137,0xdbf569b55c210d3062fe5d15575d854dd9b330eb,94.93191349743138
137,0x8e0d1207e312a1761319825882209f0c737f24fc,18.209121387526757
137,0x44091f0b9619cf836e0f03a49f8c959e2993bd20,1.3443729691788167
137,0xeb18bad7365a40e36a41fb8734eb0b855d13b74f,126.96052463096854
137,0x968198e1d5a2c38f735b61c4d14d11b5c3c23d65,0.0021063475711735947
137,0xab52e0195b52c651c5625a1dd6496cabf4cda641,0.0034081338559780287
137,0xa765100f3c8cc0656ec29b5c6e0d5519c446c1ca,0.012655182331572526
137,0x8915e50c8691eb9263f922e8e254510c2e5c74c2,83.04686017308806
137,0x90f78aeafd07e6e9addc9590c9edecf408a880a0,1.0178004560755278
137,0x4112111874dd89d82d50b25d947de2fe937aa80d,0.0002755300403412842
137,0x4ab8e275379d57520f09af5b55e650911d3ab81e,677.5734411495589
137,0x1f3bcd409b2b2d88259aca77115e858ea3c65e9c,0.007325864221133811
137,0x872976a07b1dcc1828b00d514262f3a076eadf91,4.478205100890958
137,0xc22ec7495fc7dc7741ccff8b3d3acc00752ac712,22.062458671325658
137,0x655efe6eb2021b8cefe22794d90293aec37bb325,2719.8383251996806
137,0x69e0e2b3d523d3b247d798a49c3fa022a46dd6bd,510.61285186461015
137,0xdd19387e922038938202071126096dca08ff148a,0.22590653223458934
137,0x55ce507e0a96e0995ef40db12411c3160b7a9bc2,0.010403612806231706
137,0x4e779926cf83b9d2d6f206b1a77fe52b3a391b45,0.013090846849599089
137,0xf49f68e16e582ff2571eddac7e2a5aa1742d0e5f,2.8279058093513836
137,0xbe45fb24bd0f1f348cd21fd8cf3d1e94afc9ee58,1.9618122139427785
137,0xd8a7b5f1bf69b66a1ba464af5c6adba17c120eec,27.799014674479245
137,0xfb34b8450bb7d02986536f76628d39a092916c3d,0.00017301959168812428
137,0xde3937897dbeb84462f2c573fd1f238a2510b09a,56.355538863482245
137,0xf9303877f107f5cd2cb0654b6d7a6d749fa03856,3.833220091062724
137,0xf128f48aa68012e2010a1731c068c9af933f6832,3.365509127524404
137,0xc07c6c07b44e5a35105e63294ab799d8baaae502,58.20335052911234
137,0xc76357b8a519e617e3fd76494c9e8538930d6078,2.6222427600342453
137,0x53a1f52e5c6edb497181da76e2cd67da619dfaa4,7.583162557143874
137,0x33311d0ac7fc6d76f9858f708a2a1261d98c3303,0.5598415546131328
137,0xe0093f7a481f1545d4a656726735e544eb98ed93,63.412511646689815
137,0x0848db7cb495e7b9ada1d4dc972b9a526d014d84,0.13401206967507076
137,0x8475b523b5fa2db7b77eb5f14edabdefc2102698,554.5947654019051
137,0x904d5d363a821ae8cde75802fcaac65ae4758857,0.0054389426954278884
137,0x5b520e99129194105c465230d3cb6c9e4b172147,6.748439628310489
137,0xd4ceeea4c2c193f6e482512025bbb64e4ecbc1ef,19.72647044220563
137,0xbb38fd3dd71590139cb4824450be5d3b01431858,0.49689483828626213
137,0x2733e77ac2b145b58b6e46074c01667e8953fab9,0.28420754264235865
137,0xb62e762af637b49eb4870bce8fe21bfff189e495,0.002000535056607983
137,0x5cdc664bcabe8c55699ce7e0e5b5b52dbff3fc44,5.255959180182813
137,0xc3fa54ee9eb7e4e5c746088b86df940b9352bfd6,13.435995384349178
137,0xcfd1d657f820404fedb594e5b0981a1b03dd6bef,1.2942802679517562
137,0x8ed4877c476df391b77c1827184c072640924266,1.3212247362295308
137,0x5f148fa6a7fe1f282341c8fc54b781e42b09a518,369.41997926741715
