chainID,basetoken_addr,nft_addr,vol_amt
137,0xpolygon,0x8364218ea03ad9b44607ab135f5a3e7fa0965f36,0.020124173144230807
137,0xpolygon,0xa573427be7f6c0bceb19320f3fb6a2b3368d30f0,0.023933707699047006
137,0xpolygon,0x784a908e5f34e3ba1b5d043e85302a9f59d3c38b,0.02566149541106002
137,0xpolygon,0x20055c98ebe3a941f2f52cfed8246bcfb5d95af5,0.09593112098816425
137,0xpolygon,0x4c7a61e015a7c1d2c7d073e18bdd7f46f5e61056,0.03512153793861463
137,0xpolygon,0x04662dcbb7bcce6106f78cdf16523aaa366bf850,0.04065109090458648
137,0xpolygon,0xc9ab37f9178edf6fc77ad15cc71f55147f18c57d,0.024331636369505624
137,0xpolygon,0xfa98eee5d29101847d7df1d3c0ced2da231c7d23,0.03142836324176847
137,0xpolygon,0xb613607b294f9f67936eecf02f3a0e4726b255ea,0.038088937342563696
137,0xpolygon,0x2437ef1f38af8511adff120d7bc70cbc95778870,0.0203081619830363
137,0xpolygon,0xc6732079fc9168aad32cec01cc0d3b608e155431,0.015056525946969997
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0x20055c98ebe3a941f2f52cfed8246bcfb5d95af5,30.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0xc6732079fc9168aad32cec01cc0d3b608e155431,1.0
