LP_addr,balance
0x000afce0e19523ca2566b142bd12968fe1e44fe8,488.8039453957387
0x001b71fad769b3cd47fd4c9849c704fdfabf6096,7818.56976154237
0x002570980aa53893c6981765698b6ebab8ae7ea1,123279.29871511924
0x006d559fc29090589d02fb71d4142aa58b030013,54.10198503297819
0x009ec7d76febecabd5c73cb13f6d0fb83e45d450,10999.696296296304
0x034e1f7a66b582b68e511b325ed0ccb71bb4bc12,7696.607326166922
0x054efb6d55466ba2ffb4133f39ae67985a314bed,7905.680941336888
0x05a79e69c0dcb9335cbfa5b579635cbbd60f70ba,7732.892328576868
0x05c01104bd6c4c099fe4d13b0faf0a8c94f11082,12990.204570776248
0x06a2006ca85813e652506b865e590f44eae3928a,1483.942357940133
0x0705adac1869aa2648ddcf00da24b0ab6b76ede1,4411.742754375949
0x0a8162d91d6bf4530950e539068c75f7ddf972bc,527.0100795281579
0x0b5665d637f45d6fff6c4afd4ea4191904ef38bb,3492.390284119735
0x0be1b7f1a2eacde1cf5b48a4a1034c70dac06a70,521.393314244039
0x0c16b6d59a9d242f9cf6ca1999e372dd89a098a2,445.1294393708777
0x0cf776d57e0223f47ed3a101927bb78d41ad8a13,15892.220361555032
0x0daefc5251f8f7f5a5dc987e8a6c96d9deb84559,1436.073249619483
0x0ed8486119b992258a3754decaa36bf8bed543e8,6184.654609398782
0x0f1107f97af6ae6eb37a9d35060aaa21cdaa109f,14731.736111111122
0x1215fed867ad6eb5f078fc8b477a1a32eb59d75d,4301.25902790462
0x126bc064dbd1d0205fc608c3178a60c9706b482c,624.5060248604777
0x1280cfea89a214b490c202fa22688813df8d8c04,12087.140093860984
0x15558eb2aeb93ed561515a47441bf49250933ba9,488660.61009639775
0x1891c8d948bc041b5e7c1a35185cc593a33b4a6c,4987.270186643838
0x1a9a6198c28d4dd5b9ab58e84677520ec741cb29,103.21969197108055
0x1ddb98275a09552b5be11e8e3118684ed6a809fc,1602.3595256215108
0x1e2394b6b88f9329127d98347f6e696e4af33e13,51.730929350583494
0x1fac06467b7d9c3a9361f42ab7bd09e6a5719ec7,80221.00058885093
0x2017ade0a289de891ca7e733513b264cfec2c8ce,747.9310606291225
0x207372a1df51a428d1b7e8aa2c81f0225d0a94b3,2869.5542224758997
0x24a9689d209622fd6def27a21174c1cdfb479483,73.2532826610858
0x25faf04c86f59e4e5f640a1a84432bedb3bed6b7,5868.741004606795
0x26e4674c09cbbf0b367aae65d8d08b112e307a53,476538.08282597706
0x27e0248df21df28c714f62153637038db47f40c5,278.82010058346
0x289aec31ce6b91f8d52509607ff2740816f346c0,4096.22428995434
0x28f39db34bd36ba5dc9009015f67a57f90748422,10300.429888888899
0x2a1458f2c22d011547a0e4ba47491d51cdf7cc49,4451.294393708781
0x2a3be5b2447b36bb8c268f5dace810a535eb1e77,67678.31481354639
0x2abaead300d4447bfabffea79a8abdc174a01b1b,5863.927321156775
0x2c66c1585c0013c46cac68145882d3e4da1540f8,3626.1420281582973
0x2cf0a4b23a0015b161aa072292852b52f55eb95a,795.2139511669204
0x2e434c18ae93ee2da937222ea5444692ed265ac0,1473173.611111111
0x31de8032504db7adbd94216ea583a1cd600b05d4,11557.800750000002
0x324da9b366d482cc907f813a94f80ef85fbc599e,498.4736574708267
