LP_addr,balance
0x000afce0e19523ca2566b142bd12968fe1e44fe8,474.07872526636226
0x001b71fad769b3cd47fd4c9849c704fdfabf6096,8645.550811770669
0x002570980aa53893c6981765698b6ebab8ae7ea1,121442.06897513942
0x006d559fc29090589d02fb71d4142aa58b030013,98.67288178589561
0x009ec7d76febecabd5c73cb13f6d0fb83e45d450,10836.568239472346
0x02ae6dfaffc2c1f410fcad1f36885f6cc8b677d5,497.3292402333837
0x034e1f7a66b582b68e511b325ed0ccb71bb4bc12,7464.747010400811
0x054efb6d55466ba2ffb4133f39ae67985a314bed,7423.826878488068
0x05a79e69c0dcb9335cbfa5b579635cbbd60f70ba,7502.226343226793
0x05c01104bd6c4c099fe4d13b0faf0a8c94f11082,12569.683744292239
0x06a2006ca85813e652506b865e590f44eae3928a,1438.7908422120754
0x0705adac1869aa2648ddcf00da24b0ab6b76ede1,3768.683215372905
0x0a8162d91d6bf4530950e539068c75f7ddf972bc,519.2323668188732
0x0b5665d637f45d6fff6c4afd4ea4191904ef38bb,3346.7402333840714
0x0be1b7f1a2eacde1cf5b48a4a1034c70dac06a70,448.87415398274976
0x0c16b6d59a9d242f9cf6ca1999e372dd89a098a2,430.5644342973104
0x0cf776d57e0223f47ed3a101927bb78d41ad8a13,15655.378814053764
0x0daefc5251f8f7f5a5dc987e8a6c96d9deb84559,1392.3782343987834
0x0e0bab764f38d63abf08680a50b33718c98b90e6,7279.098489345514
0x0ed8486119b992258a3754decaa36bf8bed543e8,5807.6977130898085
0x0f1107f97af6ae6eb37a9d35060aaa21cdaa109f,14513.261035007617
0x1215fed867ad6eb5f078fc8b477a1a32eb59d75d,9152.826463724006
0x126bc064dbd1d0205fc608c3178a60c9706b482c,464.2909690512427
0x1280cfea89a214b490c202fa22688813df8d8c04,11723.014967021816
0x15558eb2aeb93ed561515a47441bf49250933ba9,481378.1075596142
0x15a919e499d88a71e94d34ab76986799f69b4ff2,2423.062978183662
0x184f19323defce76af86bb5a63aa976cd9f256d7,791.6926040081169
0x1891c8d948bc041b5e7c1a35185cc593a33b4a6c,4912.944965753421
0x1a9a6198c28d4dd5b9ab58e84677520ec741cb29,292.7333904109587
0x1c7b100cc8a2966d35ac6cc0ccaf4d5cba463b94,27030.533353627638
0x1ddb98275a09552b5be11e8e3118684ed6a809fc,1529.534500253678
0x1e2394b6b88f9329127d98347f6e696e4af33e13,44.53581684424151
0x1f3bcd409b2b2d88259aca77115e858ea3c65e9c,496.34345383054347
0x1fac06467b7d9c3a9361f42ab7bd09e6a5719ec7,79037.08415144592
0x2017ade0a289de891ca7e733513b264cfec2c8ce,710.586387620497
0x207372a1df51a428d1b7e8aa2c81f0225d0a94b3,2826.15050735667
0x2196b9fe1117df9324108d82dffc849492c23c14,9867.288178589546
0x25faf04c86f59e4e5f640a1a84432bedb3bed6b7,6675.818954845251
0x26e4674c09cbbf0b367aae65d8d08b112e307a53,469401.2303399294
0x2733e77ac2b145b58b6e46074c01667e8953fab9,3944.7132787924875
0x27e0248df21df28c714f62153637038db47f40c5,241.73759766615925
0x27f476724960e15aa405ce5a0d43c272a1faea0e,4101.291804921357
0x285c49da74886682ab72f8212d2905c5c2a52f14,4933.644089294773
0x289aec31ce6b91f8d52509607ff2740816f346c0,3551.434840182649
0x28f39db34bd36ba5dc9009015f67a57f90748422,10147.672115677326
0x294f311df394b19765a771f0473132755af54506,1091.1289446981239
0x2a1458f2c22d011547a0e4ba47491d51cdf7cc49,4305.644342973108
0x2a3be5b2447b36bb8c268f5dace810a535eb1e77,65639.5054033486
0x2abaead300d4447bfabffea79a8abdc174a01b1b,5776.537290715377
0x2b6460a8ecbfaece4c94d2d0fc38c4a2374ca77d,692.7124873160832
0x2c66c1585c0013c46cac68145882d3e4da1540f8,3516.904490106544
0x2cf0a4b23a0015b161aa072292852b52f55eb95a,772.1721131405379
0x2e434c18ae93ee2da937222ea5444692ed265ac0,1451326.1035007609
0x31de8032504db7adbd94216ea583a1cd600b05d4,11385.554999999998
0x324da9b366d482cc907f813a94f80ef85fbc599e,483.4571372399802
0x327b5e564bd32e89f6b6fd7045e1ac67e1e4a843,659.9835197869105
0x33084a3c11a4cf3067e37bd4a6a39eeca1e65e61,93.78411973617456
0x33311d0ac7fc6d76f9858f708a2a1261d98c3303,426.6117376966005
0x339d63bfedc56d60afd3bb8c6ba1442a8c7adf50,2451.7237633181103
0x33b85a77025cd4ba00b4b8ad937f4c222496671b,30750.570395738185
0x345fa4f148bfdca72ad3590f7986c537e8067ea3,92.157772704211
0x36ff1c5f972f352fb011d1e630ab6c1e7767d0f1,1683.0353855910696
0x375bb5678079e8cd1ac192fbf375633913a136c7,1055.1808117706748
0x37b17ea87e8d0fa98f3db8a0eb844b0aa024a089,541.8284119736172
0x3e0ac30da7f58a3c7e015bfd4595b7fc21ce08e0,486172.6281075592
0x409013faa477e7d6afb3a17673c8dd6b89c515ef,288.635312024353
0x4112111874dd89d82d50b25d947de2fe937aa80d,4520.621236681883
0x41bd20fba427b5ac75fd6afad037618ba9c8cd93,640.1474708269918
0x431509e744848d6821f95976e773ef375397c3fe,145.83430618975132
0x44091f0b9619cf836e0f03a49f8c959e2993bd20,1620.712836123795
0x4500404b69264c5a82c3e688c9ff61c52382015f,3453.5508625063435
