chainID,basetoken_addr,nft_addr,vol_amt
137,0xpolygon,0x2381d77b0af08ba76e9aeea6109a21ad06537f73,0.35819763992714326
137,0xpolygon,0x4dc9ec7421f1c972d93ab728e4c935341ea6ea57,0.06094371835401019
137,0xpolygon,0x8c86fafe0dbda53a367bcf13c2365cf3b0cf899d,0.49851374525067005
137,0xpolygon,0x5fbf7705f2a8e81637848314829c9788f03ff8c9,0.04789866271142614
137,0xpolygon,0x7c28f579fdb12b52a3a0bf27cef63868e26e0020,0.15241229604492662
137,0xpolygon,0x9fb73c94dc4a303dae7b29594ab6354a900e647b,0.2608357132547754
137,0xpolygon,0xb8c117e3668b1f27c2446e19fb91fc94621c466d,0.1724915355881341
137,0xpolygon,0x05aa236653f52b58313dce49ef0da8a1c58ba09c,0.2024729342559955
137,0xpolygon,0xe83aa27e02dd1c40f8b983efe5f119a82b83a269,0.14344870327438727
137,0xpolygon,0x1d15b674a5ec38de7820ff1b6b8e8e220957a232,0.0511874419446334
137,0xpolygon,0xb798449bbe0c7853913a042242dcdee37bf54ab1,0.07614590687022395
137,0xpolygon,0xbbd7af6c625b63d76220507c209d45457e0e1967,0.059563538407084574
137,0xpolygon,0x36c3ce02db47a6bf0572066366da44f32df6303f,0.06515534446179028
137,0xpolygon,0xc34eb6ff29806ea536292361d14b493fa08dbc0d,0.011102135575362607
137,0xpolygon,0xe00a11915fd22864445051626e52d6e97dd10a6f,0.687039149109056
137,0xpolygon,0xa61a79d41356de6750d836b37c6fdf8662684a48,0.06015480919072873
137,0xpolygon,0x2925bfc61444f3a40f1d818a51d35aa16d7d0ad2,0.05964901782900087
137,0xpolygon,0x2194549badc17baa1e809757a70f0687e36a00e9,0.05520508024584386
137,0xpolygon,0xbb1081dbf3227bbb233db68f7117114babb43656,0.10769414728163634
137,0xpolygon,0x3943f4d09ca40006cf6e9096c698462f43128ac5,0.09636438471946035
137,0xpolygon,0xb2365552759bcde778d374950f14d244980b0145,0.869365608197596
137,0xpolygon,0x59638f2858a5102b601297e76f3026bee92402f7,0.14825726022142427
137,0xpolygon,0x2124798010e3c1d63a03271588879db9d9071aa1,0.05655122823306824
137,0xpolygon,0x29090bb218b3bca9a947bff38e4c5018921f4c97,0.050596610230466466
137,0xpolygon,0x4b5f90be3e1cb98da366b24912964d0038f0805d,0.05811927954847508
137,0xpolygon,0xada1e665f3e4f2c0e72475d9fb6d7b6d73427773,0.05544548839790207
137,0xpolygon,0x652feba0f0bf7caf1b8a8fa2a6c8e310371bdd85,0.06869875108332793
137,0xpolygon,0x08d2ef7c255834dbb7513e8b3e744d05748a7079,0.18106911528654845
137,0xpolygon,0xdb6c993de4ff7a358e3804b128e218879b2e9ce1,0.11043695129414113
137,0xpolygon,0xa2917614ed169c698f3b082b20a423b534756abe,0.08649651206573744
137,0xpolygon,0x8e70c9d2ec13568e48cf4707a9f5714d7e9d7b62,0.048876222627157816
137,0xpolygon,0x807f4bfab5f618d717ea1cd2058d7f24798c8b7a,0.15531699627848736
137,0xpolygon,0xa2aaa4686961e121a9363ff6612171606c0f2e1e,0.06527543346081108
137,0xpolygon,0x2b53eb87801d160ed9477b06db5038954b8b60e3,0.050092529432501975
137,0xpolygon,0x6508f3f6635a7675ae2eb5ff6da6aad7b2c45809,0.15997733123492427
137,0xpolygon,0x273ff0d0d934ce654ed693c8bf76f4e6bc3ebe1a,0.06457374680928024
137,0xpolygon,0xd81a8bb9c204f746a798dcd4b5f5b51e193210bf,0.1725705016450806
137,0xpolygon,0x08964881e0ede0c53c0d92eda37adb7515950f7b,0.060276097085433376
137,0xpolygon,0x59398137f0d75fd09c152cbc02c7904c4e243b7f,0.06877252825242805
137,0xpolygon,0x9723488dc1524849a82917a61a38bbe24a8219c1,0.015452698576896007
137,0xpolygon,0x39efd103414cc7fb6ce951ba2891afcc762d7865,0.05419863218734503
137,0xpolygon,0x874ef0d045fb50f33592b30b25d70e093469fc1e,0.07420626990460737
137,0xpolygon,0x06c84ec70e6752247094f80cae665b030d01064c,0.0918235141986752
137,0xpolygon,0x6929d9edf919da776a380a62da82a6334081f228,0.06293065196503357
137,0xpolygon,0x384ff6834e919a8b250ee88f5a0fd799c786a1c3,0.06330454724632271
137,0xpolygon,0x66698c2472b6d9103ed3624be9f0ca1b2d90bc4d,0.04764269006982198
137,0xpolygon,0x42afc3755ed8852e529fb0842c3d63bf392c8ffd,0.0713724008097949
137,0xpolygon,0x7e0a18f7e989f9f09c48c60ada397fb099e0b2a7,0.058027353519282995
137,0xpolygon,0x84e333d9090e067c671c092898f9e9a0a2832f92,0.04035180196558755
137,0xpolygon,0xd24bcc82f82504614ae9b6c04c38077e2b8a7881,0.06197214968222611
137,0xpolygon,0xdf51e952b1c26f21a0be3976a230060f2e58299a,0.05048008157931877
137,0xpolygon,0x0201c214570692688222b76cf5e49ee8a9fd0c4e,0.0595063014568542
137,0xpolygon,0x8aac497a2968a373f2f6b0363311f9b9fe7251fa,0.14980229806552253
137,0xpolygon,0x5a253be88139f6d6cb63b7e3eb346d29973f065d,0.07144831847365747
137,0xpolygon,0x5684686fed10643d85462869c90d9ee0034f1269,0.052320985834000466
137,0xpolygon,0xaa8af64ee67bc318d513a6562f096db7fcd5233b,0.1424777207961462
137,0xpolygon,0xfafc353382b7b0b3be982fb5a6f8f6227f24fb21,0.20183265070631026
137,0xpolygon,0xff01b2c22011490516d20cf92b2c34b226c89a5b,0.076916980927668
137,0xpolygon,0x0ae3438bce7d108256ee82de2b03e200d5f971e1,0.08416309153336168
137,0xpolygon,0x8e519d29c4bb82f7f7722525c12293a64f35da2a,0.07069006321375701
137,0xpolygon,0x2d4a50a2abdc25744a2ca6006d10c90dd684235f,0.04863637995700305
137,0xpolygon,0xe93c1922c16a4ee2ffad0f9296cfcb8f806e8c7e,0.07528852115560444
137,0xpolygon,0x8f8b07f047fada7b1a2d5774ba66d8c6c403273c,0.07241824074056985
137,0xpolygon,0x672e299d428ba7aa0ff7ba29532e7224aa651ea6,0.07717932156785257
137,0xpolygon,0xc96c87c1e51e94dabaf86d1e988cc6287f99b5af,0.07054591945627095
137,0xpolygon,0xd154a4180dcc7d14864469dc32c6cc66a1100d94,0.031366360924483624
137,0xpolygon,0xe12c6ba4bd92026bda2b044254c90a3eab80f984,0.12980488688363162
137,0xpolygon,0x4f6c42cd88c59b581b662f235eb0a91e3a4e5104,0.0748622493901584
137,0xpolygon,0xe5de1e183f6cfb2991e1c89918011552d2db16d2,0.06218779809733887
137,0xpolygon,0xfee5e77b079f2953c82deca71a6e8d792338c122,0.06671674889690989
137,0xpolygon,0xfa98eee5d29101847d7df1d3c0ced2da231c7d23,0.04983629400614161
137,0xpolygon,0xdc99e7674f539f99c21982e377fd4b952c61b96a,0.0787898651367134
137,0xpolygon,0x959c3cfbd6db0f8fc894bdd76c2a5fa53ee2d2f7,0.233938750185316
137,0xpolygon,0x910c0a33658fd8575ef292e688ba62846ba23256,0.07156097727935498
137,0xpolygon,0xcefc5e02f45d7485820aca85f96e2c5e54a82866,0.05528174362150176
137,0xpolygon,0xeb4e9893bacfb7442e81d7f1066bf97c79c8558b,0.07891270023649119
137,0xpolygon,0x8ff17c38ae6c6c45d9cbcfc63a0afe14535a31e4,0.09702774780150059
137,0xpolygon,0xc80958b1a2d749d8077150e26b640f19f17643c7,0.058065440079456
137,0xpolygon,0x93090c27d6d01d2feda55c0a77d525f74a6fb1d6,0.05218151161563664
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0x2381d77b0af08ba76e9aeea6109a21ad06537f73,60000.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0x4dc9ec7421f1c972d93ab728e4c935341ea6ea57,1000.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0x8c86fafe0dbda53a367bcf13c2365cf3b0cf899d,1400.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0x5fbf7705f2a8e81637848314829c9788f03ff8c9,1000.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0x7c28f579fdb12b52a3a0bf27cef63868e26e0020,72000.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0x9fb73c94dc4a303dae7b29594ab6354a900e647b,72000.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0xb8c117e3668b1f27c2446e19fb91fc94621c466d,72000.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0x05aa236653f52b58313dce49ef0da8a1c58ba09c,72000.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0xe83aa27e02dd1c40f8b983efe5f119a82b83a269,21000.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0x1d15b674a5ec38de7820ff1b6b8e8e220957a232,1000.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0xb798449bbe0c7853913a042242dcdee37bf54ab1,1000.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0xbbd7af6c625b63d76220507c209d45457e0e1967,1000.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0x36c3ce02db47a6bf0572066366da44f32df6303f,1000.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0xe00a11915fd22864445051626e52d6e97dd10a6f,2200.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0xa61a79d41356de6750d836b37c6fdf8662684a48,1000.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0x2925bfc61444f3a40f1d818a51d35aa16d7d0ad2,1000.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0x2194549badc17baa1e809757a70f0687e36a00e9,1000.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0xbb1081dbf3227bbb233db68f7117114babb43656,2000.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0x3943f4d09ca40006cf6e9096c698462f43128ac5,73284.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0xb2365552759bcde778d374950f14d244980b0145,2400.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0x59638f2858a5102b601297e76f3026bee92402f7,72000.0
