LP_addr,balance
0x000afce0e19523ca2566b142bd12968fe1e44fe8,474.0840950818116
0x001b71fad769b3cd47fd4c9849c704fdfabf6096,8456.897248858439
0x002570980aa53893c6981765698b6ebab8ae7ea1,121442.73895389399
0x006d559fc29090589d02fb71d4142aa58b030013,98.67341292491128
0x009ec7d76febecabd5c73cb13f6d0fb83e45d450,10836.627727042116
0x034e1f7a66b582b68e511b325ed0ccb71bb4bc12,7464.831562420723
0x054efb6d55466ba2ffb4133f39ae67985a314bed,7424.002595208644
0x05a79e69c0dcb9335cbfa5b579635cbbd60f70ba,7502.3104597127
0x05c01104bd6c4c099fe4d13b0faf0a8c94f11082,12569.837094748858
0x06a2006ca85813e652506b865e590f44eae3928a,1438.8073075215639
0x0705adac1869aa2648ddcf00da24b0ab6b76ede1,3768.9177185597387
0x0a8162d91d6bf4530950e539068c75f7ddf972bc,519.2352031012172
0x0b5665d637f45d6fff6c4afd4ea4191904ef38bb,3346.793347285642
0x0be1b7f1a2eacde1cf5b48a4a1034c70dac06a70,448.9005993943429
0x0c16b6d59a9d242f9cf6ca1999e372dd89a098a2,430.56974568746847
0x0cf776d57e0223f47ed3a101927bb78d41ad8a13,15655.465182569118
0x0daefc5251f8f7f5a5dc987e8a6c96d9deb84559,1392.3941685692546
0x0e0bab764f38d63abf08680a50b33718c98b90e6,7279.1376714707
0x0ed8486119b992258a3754decaa36bf8bed543e8,5807.835177178462
0x0f1107f97af6ae6eb37a9d35060aaa21cdaa109f,14513.340705859951
0x1215fed867ad6eb5f078fc8b477a1a32eb59d75d,9152.92606291222
0x126bc064dbd1d0205fc608c3178a60c9706b482c,464.3493943429736
0x1280cfea89a214b490c202fa22688813df8d8c04,11723.147751775752
0x15558eb2aeb93ed561515a47441bf49250933ba9,481380.7632546935
0x1891c8d948bc041b5e7c1a35185cc593a33b4a6c,4912.972069777401
0x1a9a6198c28d4dd5b9ab58e84677520ec741cb29,292.74701412671266
0x1ddb98275a09552b5be11e8e3118684ed6a809fc,1529.5610572044666
