chainID,basetoken_addr,nft_addr,vol_amt
137,0xpolygon,0xfb36bfee83c3724b46d70833b740854052b225a3,0.7963949240171092
137,0xpolygon,0x04c48c8814651601026f3ccabbd4da2bd349d644,0.011847731058996636
137,0xpolygon,0x9d441e64cf8b153a85b73c79c06824ac8c8876a3,0.06031251948429201
137,0xpolygon,0xd0d5d72554cb47d2ec07e0e849c1b8fae6bb5f3a,0.800284027899575
137,0xpolygon,0x7c28f579fdb12b52a3a0bf27cef63868e26e0020,0.23416493113209486
137,0xpolygon,0xe10f6940c84b1bf8477fda04335405841b66cec7,0.655040298761787
137,0xpolygon,0x8cc054c931da1102b2a0954c221089350528e0cc,0.014857828141230376
137,0xpolygon,0x21457717da4d370ea16a8eaa3cb46ba2f9797ab4,0.6284992882756488
137,0xpolygon,0x59638f2858a5102b601297e76f3026bee92402f7,0.3237221120299425
137,0xpolygon,0xb3d1b43b4f8ed8ed23868987e7a6fe64f886de0c,0.674140261482217
137,0xpolygon,0xca63894b1c911515f1c034be3509afc008b42d83,0.5659586632209181
137,0xpolygon,0x0637decff6ed941ce16a4e01fc025c7374e35a78,0.028771097818649408
137,0xpolygon,0x9723488dc1524849a82917a61a38bbe24a8219c1,0.0210725106048775
137,0xpolygon,0x12c79518e69339849ec646cdaf491c25e9c73238,0.6644113304054716
137,0xpolygon,0xc8bf9f20fc169c3d74f0ec3ba1cd933b8beaafaf,0.5682906421106221
137,0xpolygon,0x18793bbefc6e646a2f8ffa91578bf205c25f6b91,0.0119949702589482
137,0xpolygon,0xa573427be7f6c0bceb19320f3fb6a2b3368d30f0,0.02297445864043996
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0xfb36bfee83c3724b46d70833b740854052b225a3,6448.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0x9d441e64cf8b153a85b73c79c06824ac8c8876a3,608.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0xd0d5d72554cb47d2ec07e0e849c1b8fae6bb5f3a,6426.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0x7c28f579fdb12b52a3a0bf27cef63868e26e0020,75000.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0xe10f6940c84b1bf8477fda04335405841b66cec7,35033.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0x21457717da4d370ea16a8eaa3cb46ba2f9797ab4,6424.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0x59638f2858a5102b601297e76f3026bee92402f7,100000.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0xb3d1b43b4f8ed8ed23868987e7a6fe64f886de0c,6436.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0xca63894b1c911515f1c034be3509afc008b42d83,6426.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0x12c79518e69339849ec646cdaf491c25e9c73238,6426.0
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0xc8bf9f20fc169c3d74f0ec3ba1cd933b8beaafaf,6422.0
