chainID,nft_addr,LP_addr,amt,token
137,0x9723488dc1524849a82917a61a38bbe24a8219c1,0xfb34b8450bb7d02986536f76628d39a092916c3d,0.0003872562436741148,OCEAN
137,0x9723488dc1524849a82917a61a38bbe24a8219c1,0x4112111874dd89d82d50b25d947de2fe937aa80d,0.0006397657381439805,OCEAN
137,0x9723488dc1524849a82917a61a38bbe24a8219c1,0x471bdd1391e89694b8708a3e72678058a19bf03c,0.0020012310976024695,OCEAN
137,0x9723488dc1524849a82917a61a38bbe24a8219c1,0x4f5c068aa6819f2c27f3efedbf60cad3a425f294,0.002732066045533188,OCEAN
137,0x9723488dc1524849a82917a61a38bbe24a8219c1,0x5cdc664bcabe8c55699ce7e0e5b5b52dbff3fc44,0.006869461260750322,OCEAN
137,0x9723488dc1524849a82917a61a38bbe24a8219c1,0xbf6d989ad2ac8ff6ac21875611e205401bb57bc7,4.326489655747741e-06,OCEAN
137,0x9723488dc1524849a82917a61a38bbe24a8219c1,0xfefe74202c45c34045ac4a3270a2ce84629109b0,0.006772222366338332,OCEAN
137,0x9723488dc1524849a82917a61a38bbe24a8219c1,0x406f9cebad0f873e89cfaa75b2b49286f02f360a,2.1194061188674652e-05,OCEAN
137,0x9723488dc1524849a82917a61a38bbe24a8219c1,0x33311d0ac7fc6d76f9858f708a2a1261d98c3303,3.506211933286643e-05,OCEAN
137,0x9723488dc1524849a82917a61a38bbe24a8219c1,0xb2937626152956d7b5bfffd4a22d021c8592d6be,0.0006887927554462027,OCEAN
137,0x9723488dc1524849a82917a61a38bbe24a8219c1,0x73f71c902630b72bab8e42a1b92bb75e20be9185,0.0006517426882794688,OCEAN
137,0x9723488dc1524849a82917a61a38bbe24a8219c1,0xc07c6c07b44e5a35105e63294ab799d8baaae502,0.006261656770905928,OCEAN
137,0x9723488dc1524849a82917a61a38bbe24a8219c1,0x034e1f7a66b582b68e511b325ed0ccb71bb4bc12,0.0009969127708930293,OCEAN
137,0x94cd51a6d1cdbcfe55c763778bd9127aed627950,0x0abe9b7740686cbf24b9f206e7d4e8ec25519476,3.193110429352169e-06,OCEAN
137,0x94cd51a6d1cdbcfe55c763778bd9127aed627950,0x4f20e69e7ba5ab2fb2ae25a1d17c93fe5307faa9,8.580815616253579e-05,OCEAN
137,0x94cd51a6d1cdbcfe55c763778bd9127aed627950,0xf2f98a98b87beeea252a924eac36b23422efb5fb,0.01324059688320001,OCEAN
137,0xc2539b5230b64a9590c79e5210705669f48fcdab,0x4f5c068aa6819f2c27f3efedbf60cad3a425f294,0.008979024119987742,OCEAN
137,0xc2539b5230b64a9590c79e5210705669f48fcdab,0xa911ccf5f6c7bd5fb25188d41a536890c3c8fae5,0.08991047924390974,OCEAN
137,0xc2539b5230b64a9590c79e5210705669f48fcdab,0x4f20e69e7ba5ab2fb2ae25a1d17c93fe5307faa9,0.0013733930075881648,OCEAN
137,0xc2539b5230b64a9590c79e5210705669f48fcdab,0xbf6d989ad2ac8ff6ac21875611e205401bb57bc7,1.4219149290827248e-05,OCEAN
137,0xc2539b5230b64a9590c79e5210705669f48fcdab,0x2017ade0a289de891ca7e733513b264cfec2c8ce,0.004077935184189461,OCEAN
137,0xc2539b5230b64a9590c79e5210705669f48fcdab,0x289338693d7f9352ec8cb3a536d949cad580117c,0.00017886183259113112,OCEAN
137,0xc2539b5230b64a9590c79e5210705669f48fcdab,0x5345ff51850ca1c4fbb499599624b6e6096fb92f,0.003995664048732582,OCEAN
137,0xc2539b5230b64a9590c79e5210705669f48fcdab,0xb2937626152956d7b5bfffd4a22d021c8592d6be,0.002263739844406753,OCEAN
137,0xc2539b5230b64a9590c79e5210705669f48fcdab,0x44091f0b9619cf836e0f03a49f8c959e2993bd20,0.0033342833503930093,OCEAN
137,0xc2539b5230b64a9590c79e5210705669f48fcdab,0x2196b9fe1117df9324108d82dffc849492c23c14,0.00045966557029065487,OCEAN
137,0x60062f0bd76689301070b9761c7cb1188911827e,0x4f20e69e7ba5ab2fb2ae25a1d17c93fe5307faa9,0.0011146627042045779,OCEAN
137,0x60062f0bd76689301070b9761c7cb1188911827e,0xbf6d989ad2ac8ff6ac21875611e205401bb57bc7,5.770218470762326e-06,OCEAN
137,0x60062f0bd76689301070b9761c7cb1188911827e,0x75d983281935ac46293ea18145eb9c4a2ebdb4c2,1.428733793530554e-05,OCEAN
137,0x60062f0bd76689301070b9761c7cb1188911827e,0xf2f98a98b87beeea252a924eac36b23422efb5fb,0.17199763037856985,OCEAN
