chainID,basetoken_addr,nft_addr,vol_amt
137,0xpolygon,0x401ee35580651be243b703871721d301f95a0a0b,0.023984194108490044
137,0xpolygon,0xe9b9e555ce249aae27ae121d6b15f2801eda67b4,0.010007770680575852
137,0xpolygon,0xc2539b5230b64a9590c79e5210705669f48fcdab,0.11425864761165144
137,0xpolygon,0xa573427be7f6c0bceb19320f3fb6a2b3368d30f0,0.008693414796216775
137,0xpolygon,0x60062f0bd76689301070b9761c7cb1188911827e,0.1654490953703463
137,0xpolygon,0x62124baabbcca4a09b51d8ad24e9a1c1a4ab4ad6,0.022295224613599254
137,0xpolygon,0x4c7a61e015a7c1d2c7d073e18bdd7f46f5e61056,0.017733403522054516
137,0xpolygon,0x9723488dc1524849a82917a61a38bbe24a8219c1,0.020419251701188624
137,0xpolygon,0x56d6ff82463e2d3863aae90c7b4936c2df9e3ef8,0.01895586009946225
137,0xpolygon,0xb613607b294f9f67936eecf02f3a0e4726b255ea,0.010308684036544738
137,0xpolygon,0x021bb1903bd24d63b456133a64e72ad6fabf43b0,0.010925410933087824
137,0xpolygon,0xf9c3bd7f761910fa801e0661c55facc50fdd659f,0.005287215739116499
137,0xpolygon,0x094eca06afd55bcfaae9234ce4a8af6cfe5fd907,0.008315412944090404
137,0xpolygon,0x94cd51a6d1cdbcfe55c763778bd9127aed627950,0.020634227094621486
137,0x282d8efce846a88b159800bd4130ad77443fa1a1,0x62124baabbcca4a09b51d8ad24e9a1c1a4ab4ad6,1.0
